Timestamp,Node_No,Rack_No,CPU-Utilisation,Disk-Utilisation,Memory-Utilisation,Power-Consumption
20.0,978,10,51.841497246676305,64.14227794300726,52.871842205204466,92.35422314185763
20.0,474,10,39.76273566008089,91.57407398919435,20.0,51.5465690476484
20.0,875,10,28.031763486497617,21.519302509677765,28.57051789028227,63.79592750298791
20.0,619,10,52.71989780524293,60.684839725276134,61.55500966127805,60.77479065633628
20.0,584,10,56.26373418239321,45.77590400088193,49.399935924389666,82.71876154540564
20.0,747,10,38.55299090929715,47.04751640756013,40.8990386971708,48.16440877688514
20.0,371,10,51.34011332449777,63.13037250480279,44.87070786195014,47.78216697150148
20.0,178,10,2.286689986583397,6.119294320721004,5.424547032678946,-1.930893799026964
20.0,678,10,53.058595768671424,61.970597138417375,64.98235712710078,54.056528479364516
20.0,731,10,52.8539869686541,39.52814807648621,25.42833114504233,72.45053174500399
20.0,938,11,56.68825219069281,57.923312354027615,61.17617471323217,54.71505489997451
20.0,777,11,25.74393606031201,48.947148197636594,57.431816083376056,86.80530827317983
20.0,830,11,50.636729536762545,22.515702543702574,20.0,82.73193250989173
20.0,270,11,45.081074868460206,67.17176247196332,46.98398586405404,62.04216764852632
20.0,158,11,58.162368842913665,39.08984246970864,33.38178564115828,56.581833332389365
20.0,61,11,64.82790577762913,56.05030032352698,43.965194883271266,44.12798778897045
20.0,817,11,50.638376560721504,54.59055881558761,48.26257740212567,90.60294747981189
20.0,340,11,21.767358792986748,56.67711280261918,30.354042077975222,90.10345953833908
20.0,136,11,65.16810495449631,38.0870789686496,62.00386830320321,69.81039195337891
20.0,311,11,36.01609171123306,20.0,44.95541916249708,40.0
20.0,929,11,40.48664686211293,47.916534779092416,57.92619563297483,91.8602350546623
20.0,163,11,31.049383750249017,34.4900333171395,54.450014390738225,75.51603066867129
20.0,31,11,77.60024545656448,55.854147812887646,49.54333043791052,98.21901932093667
20.0,417,11,105.64459292927171,70.54418049410774,63.20213818139326,47.20158192969816
20.0,762,11,52.201523927013504,61.86443860071686,43.889401426948616,76.28588918858736
20.0,604,11,55.00046101288598,33.84254293725357,34.11326317251182,99.82350458363908
20.0,586,11,2.213569610573578,55.70187921673538,27.62283613897017,89.21976661755231
20.0,865,11,42.565234692495345,29.23515882360728,52.92205134445317,55.48132614773996
20.0,430,11,45.03941726250645,37.90491229334043,59.97902483454943,56.64971309922494
20.0,166,11,33.79704624649667,64.7762908213547,49.65179772462149,86.3307404786177
20.0,980,11,45.30725338665228,61.140955741525524,38.09084888653741,48.8798506743897
20.0,608,11,56.44008437504039,65.77559987995357,20.0,53.207557800579046
20.0,891,11,42.44461373316506,47.08101236783591,53.24696841597103,47.0155180721631
20.0,955,11,37.63817854452013,64.97111100779367,31.379562184140408,71.31340582745578
20.0,113,11,46.67310610866685,5.636628188067686,45.06355648976347,54.406435477224356
20.0,39,11,40.9877862019772,25.79520383655776,67.82213179101632,56.142269565069206
20.0,159,11,71.76424748708708,75.03639859993879,49.69749419587657,54.91929896879099
20.0,977,11,45.40116923931918,42.572100842360854,35.28822280671068,62.61833344047863
20.0,982,11,64.26940324228619,50.89166808592704,59.55728076397579,108.17434782798637
20.0,792,11,30.56192184504318,46.43145527381961,28.086894285121804,41.75091545952612
20.0,10,11,36.92203712297304,20.0,35.218245671466,46.74349918649743
20.0,420,11,77.43580275579697,53.29406759072044,29.957398445761612,97.49316128072978
20.0,28,11,35.15060245723747,48.92581530747013,36.10968328664814,52.48895703262457
20.0,51,11,52.823211777791435,61.45586225339548,80.0,47.71246656677671
20.0,234,11,48.01045710128281,50.56603778228593,26.19159070577078,67.88533601709263
20.0,569,11,49.77471911574033,30.158395378843004,60.628229454793676,71.29850657057224
20.0,79,11,49.35758778818062,36.69691471338325,55.474239300841674,45.8139052018647
20.0,370,11,51.67990018692778,34.047611777723176,65.46352674235985,73.89697197348066
20.0,501,11,50.87113845932976,58.12085583030519,58.45445052337653,75.31105838138463
20.0,75,11,55.13905541418685,44.060345278168995,39.64531273041725,55.40282884656071
20.0,267,11,71.66846937137565,24.080862386163687,27.283451386145927,57.274509539817444
20.0,900,12,43.63413055978948,48.05849362010065,64.50174862598409,74.29819484153819
20.0,506,12,59.315330544066754,66.62735000466049,53.91279059385746,108.9824673651588
20.0,89,12,56.444263311795964,38.93279649097712,78.9635320872859,75.25259376645111
20.0,675,12,59.39292493899568,34.73399768022347,49.90959660276879,65.9697279034893
20.0,463,12,64.61852320768709,24.560025480364715,26.209884768795334,74.19577887164976
20.0,92,12,62.66575520201108,58.01687108947268,20.0,84.98806463667319
20.0,19,12,66.96598898479091,59.722826163758974,60.50440472744787,63.66085633658396
20.0,209,12,63.625724269062374,70.09429554443021,63.45899040638319,96.86761385752936
20.0,719,12,38.44669393764414,98.26569331593733,56.22462965622524,79.1841819902367
20.0,406,12,48.87149786763635,27.97860697906092,22.371644678859656,51.78211888075327
20.0,360,12,54.63289599502431,21.811174638820813,50.09484231429165,42.56390117246829
20.0,33,12,59.028509296317246,65.07006990596217,71.30160670294659,86.93653037988634
20.0,513,12,47.40498816389325,44.55927890839555,27.90321634853856,59.2914017095263
20.0,464,12,76.72123209154407,44.836042100709115,59.89635886313742,98.17797426503594
20.0,825,12,62.93502123576542,39.09300656917682,37.28694058470226,81.53349746807265
20.0,735,12,41.708608243293085,27.22847303477208,25.274194072004352,51.221078904676354
20.0,500,12,50.183715444182376,65.36220064824266,23.220477984763974,73.28109216834358
20.0,307,12,75.47623679122202,60.15139250471833,76.07388488376944,49.35086803418564
20.0,806,12,67.17555122137836,35.30846438852629,39.227359100931565,91.18140868338068
20.0,773,12,29.105889069309267,48.19951152189108,72.97899604494717,79.13959796562528
20.0,540,12,47.17172028940237,40.25175677914891,45.83256024320006,79.45916225779324
20.0,556,12,27.366211916885607,20.0,56.05231196730067,98.33715211730161
20.0,884,12,38.104191525938894,25.800567076564544,62.200716165203055,77.37038790687052
20.0,197,12,51.19842228295968,21.6909840159704,21.686414014347275,40.0
20.0,973,12,45.492913103315,41.09414473100671,49.18833058566621,72.88460001236665
20.0,805,12,37.17564549342839,29.509418837935016,50.048572345550404,41.84246219545047
20.0,249,12,43.10822022765996,78.86173895921532,43.10010107804157,76.47241896523697
20.0,358,12,43.115552918206006,56.563091168460254,53.64505059741677,42.509277950446275
20.0,554,12,48.67914623502371,31.923763211200743,-3.25490970973918,61.220937738267864
20.0,774,12,-0.22979568350567714,-1.5661368461508518,-0.3546675636872798,-4.012623803683929
20.0,456,12,67.85498711516445,62.09034488409899,42.73292412476052,103.20138948805429
20.0,346,12,30.40931693724208,34.70689945281304,42.4532419869821,84.38176557458374
20.0,292,12,23.761814400980597,22.342317464700656,1.121677058143427,71.77433486641904
20.0,422,12,2.5898945654765173,5.117999237913301,2.0201380510616156,4.909114194943813
20.0,532,12,55.441920617212254,37.27607415671926,21.514556152002413,58.18145015414133
20.0,318,12,46.19695926613238,59.42558476636056,55.11978757996921,85.05451862551503
20.0,575,12,65.58729834119545,49.82551428936914,54.951747209994984,64.5695976191823
20.0,517,13,61.52836358791421,52.07466258578425,58.34104984994704,59.18518039042652
20.0,711,13,26.957621600565798,40.297727506543914,69.58367657263764,103.90707580306837
20.0,572,13,72.22428740287309,33.30609718914124,65.07085770903122,106.83926363652864
20.0,258,13,54.35657288694372,28.38186949641613,63.527793420065066,99.25472798224715
20.0,692,13,68.61959368188772,40.517211450846666,51.022980511967155,91.47583094557683
20.0,465,13,66.522323808473,30.40670818864947,51.198225270024366,64.7624304442782
20.0,132,13,22.06100154748136,31.45716712191056,23.566256277928666,58.34144167177961
20.0,418,13,20.0,50.99312413633698,28.103799844012485,71.53484046158421
20.0,96,13,46.591045913206635,43.30596399975747,63.28061604062109,87.41742041143299
20.0,550,13,49.692621031488265,-2.805223820718285,44.49151094560331,40.57678501550222
20.0,721,13,20.982863319923915,53.42727081893632,101.32339900884648,88.59220370038258
20.0,505,13,26.308475853715485,60.0879114454559,67.83352494477036,67.66738064064064
20.0,691,13,49.45944505121945,29.538574972636304,32.94946102447757,87.29703941322384
20.0,104,13,29.706859602324414,103.5569283525748,102.3712959893262,59.729614818907926
20.0,256,13,45.682615888741914,35.28110824374716,23.275171394479887,51.689768586824286
20.0,697,13,59.75594417782567,39.481453333549524,57.88878611666468,83.74107887339846
20.0,899,13,30.771415042831777,94.71535834526355,28.094145165916885,66.596228263132
20.0,920,13,22.69053952047599,53.80520740224583,32.56070668453261,95.2034365265516
20.0,365,13,47.44107315899006,38.856061713682976,66.48941009832133,50.853136712658994
20.0,971,13,30.832849842020714,44.330056369615086,44.05652239424211,74.15677954305781
20.0,34,13,52.42439581751966,35.59529576037287,63.92086050146309,48.95875755543149
20.0,232,13,54.26621948081373,59.28010984806092,52.81448426183452,43.549147459775355
20.0,413,13,54.709753346316425,36.19730339958293,26.326731595790893,70.13822744723927
20.0,282,13,35.396847925946275,24.89771194474693,52.32143361179709,74.89596264836769
20.0,855,13,42.95415312590528,42.8034669183331,80.0,96.0460064651614
20.0,793,13,73.46745800467045,50.065037287399726,75.83462035687356,76.12432716114124
20.0,641,13,54.65974223599469,20.63976200141266,21.872877504734948,55.550557211376876
20.0,930,13,38.52489089515836,60.879610058466156,45.799727978503235,53.06648939909336
20.0,85,13,29.872390457292994,29.865824834273326,31.490251536165406,41.472399423239494
20.0,376,13,62.70067003965707,30.642803315636794,25.00205531389177,80.15364686244322
20.0,906,13,34.210305423505964,49.09812806953138,-12.364424384072542,74.17077004225546
20.0,573,13,51.39450306230992,28.451447814439213,28.739117506620648,86.34228643406388
20.0,129,13,67.13003530967022,39.97434275480841,31.88551745676037,43.723649452668575
20.0,475,13,27.612546881701423,50.96026311763205,45.98094173781158,77.31547106709594
20.0,233,13,36.370133290938895,58.08416128631443,57.64379774207469,54.3489331523156
20.0,255,13,35.22792993523797,48.08328471207919,59.753224157201736,67.64184301444625
20.0,926,13,55.372676320971934,80.0,66.74855261021924,82.33215717544942
20.0,821,14,46.791676822863025,50.23329252441646,31.799591021569327,90.21363791036191
20.0,986,14,66.71414139326365,26.643857994159184,46.07480020061322,58.870512113700556
20.0,660,14,54.19485070376835,38.078970414839475,42.39263762206356,68.83355043378951
20.0,644,14,21.523419996141985,39.42486429081389,25.08881588825399,40.60907076650653
20.0,587,14,22.52483395957751,33.348908958647506,20.0,74.55891694613864
20.0,564,14,56.60602361303558,28.70958466728719,23.735403773934838,62.04042375983552
20.0,489,14,42.088631789502784,70.7451165242022,52.07716657874778,72.33211363900523
20.0,142,14,20.361858837594596,64.08731948708403,43.32572376905175,93.61766101967264
20.0,383,14,52.249442022483265,20.0,30.619599395271077,67.80299469570168
20.0,658,14,53.30750234625406,26.198749130081627,64.39567935622898,67.50579016712108
20.0,803,14,33.46102597933353,42.77250193472437,64.87353058950427,66.59473350229815
20.0,876,14,56.96022659971005,-1.7232475815212824,57.921369755773824,96.76457316797531
20.0,367,14,64.92559704324806,28.808941059627855,30.01216219383451,46.037126365136395
20.0,946,14,37.24356632025526,43.54286810788461,66.72828633202091,72.60297856542275
20.0,664,14,53.887597931114655,50.16982583376761,57.14431039231599,73.68019730806743
20.0,356,14,37.11755906042563,53.61671352415471,45.62242756179271,52.24034419800456
20.0,577,14,33.35313922796054,29.649812572861805,38.424167044738866,93.36849244060481
20.0,36,14,32.68969132970433,25.516201947822722,94.54431570114524,44.05277343495866
20.0,225,14,28.552686386933377,61.13654272831239,49.25396845777221,60.08808073617023
20.0,617,14,35.67079040474505,24.99083896655774,53.89173762749682,92.51243980023301
20.0,701,14,23.844912773723077,63.188051521549106,45.15885364743509,85.5392605125594
20.0,380,14,29.590457381290754,41.40772661851645,31.762476586785045,77.70775596060648
20.0,816,14,60.494079719314726,64.2519782116418,60.262898890579216,45.74716510024849
20.0,996,14,64.0659803902412,36.10977838797973,27.9827243756124,88.58887860598753
20.0,432,14,68.09293407901765,33.09023014595192,3.862830223360077,76.99959107643537
20.0,698,14,40.322223610521704,23.149253256254255,36.306940921194226,63.03447729649715
20.0,212,14,24.34851117874684,71.64367598911491,24.16957717905127,81.00941344351034
20.0,571,14,64.52719986038512,38.68942258559978,91.35090765869862,79.55839097894523
20.0,903,14,56.701370584306694,57.33338735977093,63.470689355464906,80.82034151571979
20.0,35,14,29.899156058225756,60.36514567582579,61.27839505646551,49.94291217128342
20.0,402,14,55.56977723361415,44.047717770595824,47.518855679902174,94.15902249670287
20.0,601,14,62.96556302490721,65.43767685299731,66.18157318660984,52.63831701220649
20.0,372,14,24.05333200458205,55.8139289390218,27.409662480041998,92.45559049327917
20.0,326,14,44.64637571105123,20.0,20.0,83.13076441331485
20.0,649,14,55.822537301709275,34.861318325427774,28.10557054321922,77.5326960067143
20.0,316,14,20.0,-12.952513929416092,28.31455428701695,40.0
20.0,488,15,50.29645900938927,31.632209437325045,57.93866244878663,60.21684142099839
20.0,290,15,59.102106695232955,29.418787250088563,33.87261757395569,91.65864011791524
20.0,21,15,33.03829479922047,47.856694284481556,20.0,75.24470377333844
20.0,850,15,-6.937548473079646,53.53384257249487,24.514911492763304,91.2977560526458
20.0,423,15,20.86889974069119,32.53341499558321,99.96305851056924,71.45377361313999
20.0,908,15,58.860429546027596,24.697149986040817,36.30934928281354,69.01909114229328
20.0,468,15,30.902889488045968,61.89105815560313,51.67771138163006,49.639671967533545
20.0,743,15,78.69902515218288,27.599151432643616,59.754391743174246,97.2979635702092
20.0,709,15,35.45372761581426,21.48728923072906,41.814539175470784,70.14475511845392
20.0,386,15,63.7572791977228,48.46161605060938,37.49370262706539,90.50877871015241
20.0,570,15,64.35453102371766,31.648188379643987,54.18610695741501,84.41296997907236
20.0,277,15,61.199055405385145,62.68538727899576,65.65845661871835,49.105733662957334
20.0,241,15,68.80645835854611,55.60545067257813,41.56765959557884,85.08750210127698
20.0,170,15,73.12719244010145,48.810479351749905,47.28326567977196,68.84278087057916
20.0,146,15,57.266596179445656,61.94190816087801,50.1508990601394,62.523868784954026
20.0,515,15,41.07084746196761,63.0064436035193,49.87261742846365,82.91751621228575
20.0,203,15,67.56605907052828,20.037221221794585,64.03950113863417,96.68179541726363
20.0,620,15,26.128593121885935,51.57220714411121,53.00785716465953,86.97192589163188
20.0,591,15,45.60631351525943,20.0,45.16545910312098,54.684923061692835
20.0,727,15,45.86972614431525,65.89005208606802,69.86502153032747,96.01146841871268
20.0,101,15,70.66655726903616,9.98145680041756,56.06610081169283,71.73178452368275
20.0,969,15,22.341070458701342,45.09705295087797,45.21795262015883,55.32943601325452
20.0,511,15,40.81170150671854,40.61168245818617,29.037615142690573,40.0
20.0,760,15,42.34308881412488,42.812827428397355,25.37695600480683,67.12163938785342
20.0,352,15,65.12594328874572,24.93535489307515,26.095588203546097,76.80712529092722
20.0,823,15,20.0,22.003397860197314,20.0,52.22947005493589
20.0,795,15,41.89275201849108,48.39300261209158,26.160417811211897,76.13877788902485
20.0,799,15,55.75552921742802,32.195491608622795,46.183128336747586,55.75642722761132
20.0,842,15,52.43465286954251,30.40577087260469,66.01848142076695,78.9342294705565
20.0,30,15,9.934375877703548,43.54616105536767,32.865633264345526,90.57595703213659
20.0,38,15,68.61982228116631,54.84489694312024,46.03824299351792,78.3727278372003
20.0,453,15,65.16279855944386,54.06229636276084,64.96236205597516,91.11383831358869
20.0,932,15,59.23627610890442,49.057969481757596,36.685434748214696,40.0
20.0,964,15,26.75841773221752,69.84264322566482,31.099393216832297,73.98841273167915
20.0,652,15,66.25384232259186,43.136059543815605,61.64789876689025,40.0
20.0,509,15,20.0,43.873657678728435,37.615848650635975,57.71648856225903
20.0,656,15,31.37333743262975,75.15621761532063,43.224548905160894,61.13092518378016
20.0,133,16,22.4810258890498,67.35238706076731,39.39477371396595,73.66332351342358
20.0,995,16,37.47210940634586,25.07749923360647,47.12579602125081,48.80075318550098
20.0,490,16,61.06642177192579,74.31098740963596,52.23413329085567,89.13352738068276
20.0,211,16,28.741332055631133,28.2524674627475,35.01888055749922,69.05071909592834
20.0,191,16,41.841446032489856,23.435244107651737,29.17013616742596,55.1525151456636
20.0,688,16,20.0,40.566268652976184,31.442929604901458,50.44446070677316
20.0,231,16,48.14517144211293,37.451491404986285,22.68169197978665,80.07855170549057
20.0,116,16,42.93101280201383,94.9999534663757,47.157040300829166,87.92199548751564
20.0,246,16,92.29636415112206,67.32318502849378,26.057830162481054,82.58281619323552
20.0,953,16,27.17355426089768,25.693471873520906,39.756354650252256,64.90619839243793
20.0,200,16,32.128284434246154,47.03246973940267,35.396793141491166,75.90502943097705
20.0,348,16,30.353341100659925,21.148235257300577,52.040648379410314,66.51162926120605
20.0,29,16,26.419245675503234,35.97488606098961,53.02914810801526,65.8152609335705
20.0,227,16,38.29223372331655,20.731157581566002,45.65675333263852,49.2859456227215
20.0,768,16,36.08907054335253,50.85436800459058,35.17820079384213,82.42364472498683
20.0,878,16,38.930803288868454,25.15160783615272,64.20641816315135,104.73318205668133
20.0,650,16,80.0,44.40111961857008,66.27666329453801,62.28550314665725
20.0,706,16,58.097637872809194,40.47391449323864,45.29684548249016,106.69449072355961
20.0,288,16,30.492350517277444,53.46721195127011,72.26667388794638,51.92963923015551
20.0,994,16,53.77990118276315,48.924221487423445,28.412290114210922,52.7608348006612
20.0,708,16,72.67987861856535,55.295295954894385,80.0,86.63371772733043
20.0,653,16,20.0,20.0,20.0,40.0
20.0,898,16,40.90991583882422,54.07163412583023,57.21466531749961,103.18216058559908
20.0,41,16,25.404143164803394,57.161253391809495,25.63835604827275,94.86893694931764
20.0,210,16,44.23421123323994,-3.738854445392925,26.852340313556244,61.90586029224042
20.0,321,16,26.001419356842888,21.89262272573564,23.551753193070226,43.949806900886685
20.0,519,16,37.22661782888362,43.4452458679672,60.30065554308363,68.6953056963435
20.0,831,16,59.420700549949615,48.39073016991731,50.02878210494168,63.59258865896164
20.0,574,16,30.42360528483265,30.677280121331812,50.71619494275702,92.92313692276288
20.0,64,16,24.944026174761674,36.15692060379445,67.3883263054808,47.31310252768879
20.0,775,16,45.7537806294127,55.961138454244264,41.7527672619114,78.5271370204732
20.0,425,16,32.73632572454168,68.92013625471937,43.82312630810381,51.567270075772534
20.0,350,16,60.42586212749211,34.29986283828131,38.269537115029166,89.42921412033057
20.0,960,16,63.430826721698146,23.35883241769965,51.22319625251236,41.257899422569785
20.0,434,16,63.30618523626308,24.979493931679418,20.0,48.84624852784928
20.0,626,16,-2.908680916160021,-1.2867025399613012,-1.2941810995145833,-3.916801402675553
20.0,681,17,51.46217534111379,60.09382974149343,34.79241315650353,63.36281715262217
20.0,322,17,-4.289705037025634,-0.23883117273696675,-1.923689169595127,-0.8001265571035141
20.0,496,17,24.324465968969168,62.63290822870835,24.40714553660143,41.4149788128596
20.0,744,17,70.25030206541528,44.99422800245348,26.962977071285117,89.53988707734074
20.0,300,17,58.52512123340749,66.73950057671925,101.22741829382743,67.80219664031652
20.0,815,17,33.62065104482046,53.31652906186805,22.70405854974034,77.33344102130901
20.0,647,17,29.321734178478316,51.04454515024718,53.23339395947637,80.63831153973716
20.0,844,17,28.21492265105384,60.40366426715693,50.0321359595431,96.05542303281042
20.0,533,17,43.950047327211955,43.2521268552135,28.4143172695264,65.51335551150828
20.0,110,17,44.29019591065001,67.88813310618139,56.63661033778823,96.73497849614486
20.0,837,17,31.940447004070855,25.62661527044633,60.02247880068122,92.37603796356527
20.0,563,17,58.085480792619634,50.00069773384902,61.759371313021724,85.71774352681167
20.0,661,17,60.883716070486905,36.409099087327995,50.1614789254266,62.762760216618844
20.0,785,17,21.609146262208043,36.27150712835297,31.961252041637152,70.60764686893674
20.0,161,17,57.73579715723958,37.83327389534098,43.110213425181186,57.19480848696264
20.0,522,17,28.352618539065677,66.10995061021606,55.442971592175105,66.60861495597852
20.0,455,17,21.588490718806852,24.723621921458403,23.36137178889552,52.95286748640731
20.0,337,17,30.10639317266971,73.10915551662364,49.42183930194647,56.937402030562176
20.0,521,17,20.0,44.152403468711825,28.574575300305725,41.9857855190056
20.0,940,17,70.62839385489433,63.9946381315298,62.98858961590326,96.17201405501932
20.0,845,17,40.562161197294046,45.814627131145656,65.65468486676505,95.0533658449256
20.0,764,17,53.7671524615224,66.30613889658574,46.021160717184905,100.72215123583767
20.0,812,17,58.75749648313335,41.373193181505805,23.475226773922,80.65104506360326
20.0,325,17,20.36540749871803,54.65219644777104,40.51211329910264,109.33573620464666
20.0,847,17,46.81580361635211,31.985048050241616,33.80136734668468,74.53735878414595
20.0,819,17,41.103226800360225,67.05612657394649,51.326127450283764,55.68622435221377
20.0,208,17,55.86138708436064,64.28413106114246,22.108642868557865,65.36471747487633
20.0,293,17,41.48497495416035,68.88587363169064,35.585461606182356,62.062559005985165
20.0,264,17,34.09911777864062,58.325049443124236,45.45353639551947,56.061282051554095
20.0,118,17,55.202144822039244,39.3708131063827,20.0,56.29837463636506
20.0,66,17,0.7285645938371781,-3.145844045400569,1.3759810209845267,1.1485028400516455
20.0,68,17,64.81987503174139,27.01138185982367,63.08965208527978,59.287364892453816
20.0,741,17,38.606931474659206,11.952385994464539,66.33081409608683,64.82244637580206
20.0,382,17,79.31246653850634,48.318950910706356,54.79072759669857,110.0
20.0,582,17,32.23072323973925,54.68190722990664,37.798402086725865,100.45924493224193
20.0,520,17,25.530169306337285,56.77617619833809,35.330269436927715,76.67396987570758
20.0,341,17,45.02608617339571,37.59306432979287,30.845351153136342,76.67063395712016
20.0,375,17,65.44386078519788,47.112323344861544,51.0104812890396,90.8107884319517
20.0,67,17,62.107190233905335,48.51860868785511,59.34271667722746,63.516731340528985
20.0,304,17,64.37403419606227,38.1470092130433,25.938698070956992,97.32113826376298
20.0,230,18,30.85340916815333,55.47929586283843,34.71118471188871,42.57219516807516
20.0,669,18,21.26092840232218,30.828776049547084,54.53113231274031,51.98347654396594
20.0,349,18,41.61233669872625,59.46695835869411,66.2528842978531,84.7607874059436
20.0,800,18,33.479578682022726,21.781385735056073,29.554682900850317,75.06280285803567
20.0,826,18,53.43940114596993,79.13247728915805,61.01611242646907,64.29765237511808
20.0,393,18,63.511846494757904,31.277739428446143,27.765342775364047,110.0
20.0,278,18,38.08288117411203,44.02393971200386,62.133455029844235,74.12233853887582
20.0,623,18,46.9371467177596,49.81282385007061,57.74204123085333,86.88904543216351
20.0,729,18,20.0,52.681560139447846,-6.590046471298694,40.0
20.0,607,18,30.594712493038966,34.07489196102547,31.604390432843463,47.82176494545995
20.0,429,18,45.50778957763148,20.633588541499186,55.589335679940895,40.0
20.0,244,18,25.696839752281775,54.39771886361951,34.177317583867925,89.01519640675716
20.0,810,18,61.3440937669842,47.43534614501327,21.435229153410624,97.04701966664852
20.0,766,18,31.81422868151974,2.4084753473181166,50.42017084860077,91.6825813345218
20.0,736,18,75.74623992763729,68.12927967037263,39.760238059871334,71.97304595360401
20.0,351,18,-3.2244841613474193,0.29713863299548926,5.399298699116855,2.8438021241614813
20.0,989,18,62.66291692205793,55.27093257212407,41.17327999790013,100.27821843360003
20.0,998,18,27.44961368102361,40.05794084305491,56.46948074513457,64.1388658862053
20.0,436,18,46.288667461111196,58.354687292813736,53.05551286382854,78.98588190016066
20.0,220,18,65.04530636694157,42.47248765530684,50.977956346677686,77.92200760808626
20.0,883,18,24.92102214965975,25.40920266004713,20.211614402306527,68.11943839900614
20.0,687,18,37.99660392609979,63.07670356433562,65.8666880037682,93.17447595794914
20.0,997,18,39.552307254575226,20.0,48.097812100594034,62.43157021337555
20.0,905,18,27.46481857406247,31.236895227273184,60.93694883582691,63.13572644529819
20.0,636,18,39.806565017514345,61.444731966421685,25.023122947349954,58.28755053919538
20.0,583,18,46.09037556216103,25.200036761753807,57.21461932012322,53.11891718962775
20.0,846,18,53.74129223816704,61.69877856314061,55.67255424726965,80.12073615181889
20.0,596,18,68.94112188298874,68.87980410286235,45.512472475844355,61.99793874141895
20.0,546,18,40.31597654345894,38.79321025265664,44.18500270888372,66.25603976131237
20.0,754,18,27.276498217067395,39.53262182609343,20.0,54.899784927950414
20.0,703,18,28.480845804404954,25.01113195141306,26.801146930288702,79.92023576573878
20.0,722,18,28.931002737411745,32.02528599646669,46.31246310264616,103.35472295029737
20.0,772,18,31.840836106138,32.01290582258072,70.12551678341389,52.91931395567068
20.0,961,18,55.61609098528023,23.45799881300461,64.56451693175627,96.01480728031841
20.0,659,18,20.420282993496983,95.0313200263048,49.91972428420718,40.04052829790294
20.0,476,18,30.81245661408159,106.92789897388866,78.82670610110475,60.44904691595375
20.0,223,18,51.44932049586805,97.18300436514231,50.82615768238803,73.30896547718243
20.0,338,18,25.30747027599683,37.77223949342475,34.19492026121583,51.91307606590222
20.0,268,18,99.09577386424542,57.92579555083814,33.27081979350086,76.85041480056017
20.0,196,19,21.042296021130696,34.86340845855213,46.88048662691008,59.061232759798685
20.0,797,19,50.38362718121857,62.101759315647854,45.49164462262308,110.0
20.0,863,19,38.83787526672872,57.10608350848227,64.46027321621916,59.4911381196548
20.0,916,19,23.242462867938016,20.0,42.60607948123915,77.09162461250162
20.0,605,19,42.01374777904612,71.62388486882459,60.57871623684751,77.0951382424494
20.0,748,19,63.64598785359409,25.666994307507018,32.555985333771225,95.70215777427215
20.0,218,19,54.147346717790725,28.44019731148071,23.515515084939526,48.52935263094924
20.0,279,19,72.1794349014108,48.13343882765671,37.317987609190865,53.03605102596254
20.0,123,19,34.46988460038739,53.6234596461347,62.76110332982751,92.56700771977661
20.0,734,19,37.89136704280859,44.53583297249286,38.9134221751088,75.63946445188849
20.0,585,19,72.59660433634798,43.35951775159942,62.93662138679126,55.05363750829914
20.0,968,19,53.56810321182597,99.32381292231494,25.36570687792033,43.337221414176845
20.0,598,19,59.543634314265866,40.668364574514705,60.47672041833982,68.29054304703372
20.0,621,19,20.50896508290499,42.46236584164248,47.925561883083816,100.75928331182163
20.0,629,19,55.68562948578076,55.76370745816121,42.540551067351274,60.6390790845321
20.0,589,19,30.011651670996446,26.100926454013177,63.21651640193992,49.24724011834781
20.0,942,19,64.24335328654571,38.1259784860323,29.541101298331565,71.11374165550359
20.0,57,19,36.74830230645864,54.11753849488504,44.01637604452367,73.3236834314607
20.0,715,19,47.68158942010279,32.116187917852685,46.15812728737813,58.161279973629505
20.0,397,19,28.180877948987764,49.820836192267755,35.317248501922904,40.0
20.0,245,19,56.958873721883634,20.0,37.68689907746585,71.66105523171167
20.0,518,19,68.9841547864232,59.55957883349615,62.917252280255184,96.7322584522936
20.0,975,19,48.0182068447127,29.2149718360403,20.0,56.285583236145705
20.0,958,19,57.73619516283519,38.26280871955904,64.15400558991801,73.56131974394543
20.0,357,19,39.00369314912607,68.82029754753677,54.65954334687671,53.112662240994474
20.0,254,19,45.78938538743061,48.87381169102708,48.70845945683651,77.70842444370945
20.0,152,19,48.0981181778861,47.88956280412835,46.13288793904107,103.9912050764579
20.0,134,19,63.146586899048614,42.000128996312846,33.553616472734284,52.53835175057867
20.0,174,19,48.55330233177644,35.434112994811386,85.05014258676862,40.0
20.0,590,19,56.359019070169005,57.57052748023331,36.02674101743529,71.8071606323856
20.0,553,19,32.14515548875106,70.1504637984748,54.086856670492885,53.514259809562006
20.0,298,19,62.26877526850671,48.16002760121937,59.53102366621137,44.79128874898328
20.0,76,19,23.715960127909728,24.835515194255937,63.932422200607725,72.18477939774293
20.0,419,19,42.805877058785065,24.387868427731103,48.287224446580524,60.7282615566879
20.0,798,19,68.461652378549,72.21861613664403,73.61872192105834,64.12301479433258
20.0,967,19,39.92142843607911,29.860205810435144,47.557510327302126,59.177715566963954
20.0,933,19,48.05191550427467,70.90558229455739,59.472500014057594,57.055034663444914
20.0,801,20,20.0,20.0,34.74427210401683,62.75933732133374
20.0,552,20,46.70250961921697,57.750805887633376,63.91679129309227,80.1584798632197
20.0,408,20,36.16279216963419,36.25174889039651,50.06990781215936,80.43864161881073
